"","pos","last","first","numfirstlast","firstlast","index","player.id","woi.id","pC","pL","pR","pD","pG","DOB","Height","Weight","Shoots"
"4884","L","Sonnenberg","Martin","[TSN] Martin Sonnenberg","Martin Sonnenberg",11153,4884,"sonnema78",0,0,0,0,0,"1978-01-23","6-0","197","L"
"4885","L","Sopanen","Vili","[TSN] Vili Sopanen","Vili Sopanen",11155,4885,"sopanvi87",0,0,0,0,0,"1987-10-21","6-4","209","R"
"4886","D","Sopel","Brent","[TSN] Brent Sopel","Brent Sopel",11156,4886,"sopelbr77",0,0,0,0,0,"1977-01-07","6-1","200","R"
"4887","R","Sorensen","Marcus","[TSN] Marcus Sorensen","Marcus Sorensen",11161,4887,"sorenma92",0,0,0,0,0,"1992-04-07","5-11","156","L"
"4888","R","Sorensen","Nick","[TSN] Nick Sorensen","Nick Sorensen",11162,4888,"sorenni94",0,0,0,0,0,"1994-10-23","6-1","174","R"
"4889","G","Sorochan","Aaron","30 AARON SOROCHAN","Aaron Sorochan",11164,4889,"sorocaa84",NA,NA,NA,NA,NA,"1984-04-17",NA,NA,NA
"4890","G","Sorokin","Ilya","[CAP] SOROKIN, ILYA","Ilya Sorokin",11165,4890,"sorokil95",0,0,0,0,0,"1995-08-04",NA,NA,NA
"4891","L","Soryal","Justin","[TSN] Justin Soryal","Justin Soryal",11166,4891,"soryaju87",0,0,0,0,0,"1987-06-29","6-3","211","L"
"4892",NA,"Soshnikov","Nikita","[CAP] SOSHNIKOV, NIKITA","Nikita Soshnikov",11167,4892,"soshnni93",NA,NA,NA,NA,NA,"1993-10-14",NA,NA,NA
"4893","D","Soucy","Carson","[TSN] Carson Soucy","Carson Soucy",11168,4893,"soucyca94",0,0,0,0,0,"1994-07-27","6-4","191","L"
"4894","CL","Soucy","Jean-Francois","[TSN] Jean-Francois Soucy","Jean-Francois Soucy",11170,4894,"soucyje83",0,0,0,0,0,"1983-03-25","6-3","205","L"
"4895","D","Souray","Sheldon","[TSN] Sheldon Souray","Sheldon Souray",11171,4895,"sourash76",0,0,0,0,0,"1976-07-13","6-4","231","L"
"4896","C","Southern","Dirk","[TSN] Dirk Southern","Dirk Southern",11174,4896,"southdi83",0,0,0,0,0,"1983-08-09","6-0","177","R"
"4897","D","Southorn","Jordon","[TSN] Jordon Southorn","Jordon Southorn",11175,4897,"southjo90",0,0,0,0,0,"1990-05-15","6-2","185","L"
"4898","D","Sova","Joe","[TSN] Joe Sova","Joe Sova",11176,4898,"sovaxjo88",0,0,0,0,0,"1988-05-08","6-3","195","R"
"4899","R","Spacek","Michael","[CAP] Michael Spacek","Michael Spacek",11177,4899,"spacemi97",NA,NA,NA,NA,NA,"1997-04-09",NA,NA,NA
"4900","D","Spacek","Jaroslav","[TSN] Jaroslav Spacek","Jaroslav Spacek",11178,4900,"spaceja74",0,0,0,0,0,"1974-02-11","6-0","210","L"
"4901","LC","Spaling","Nick","[TSN] Nick Spaling","Nick Spaling",11182,4901,"spalini88",0,0,0,0,0,"1988-09-19","6-1","201","L"
"4902","D","Spang","Dan","[TSN] Dan Spang","Dan Spang",11185,4902,"spangda83",0,0,0,0,0,"1983-08-16","6-0","199","L"
"4903","RL","Spanhel","Martin","[TSN] Martin Spanhel","Martin Spanhel",11186,4903,"spanhma77",0,0,0,0,0,"1977-07-01","6-2","206","L"
"4904","G","Sparks","Garret","[TSN] Garret Sparks","Garret Sparks",11187,4904,"sparkga93",0,0,0,0,0,"1993-06-28","6-2","200","L"
"4905","C","Speers","Blake","[CAP] Blake Speers","Blake Speers",11189,4905,"speerbl97",NA,NA,NA,NA,NA,"1997-01-02",NA,NA,NA
"4906","R","Spelling","Thomas","[TSN] Thomas Spelling","Thomas Spelling",11190,4906,"spellth93",0,0,0,0,0,"1993-02-09","6-1","176","L"
"4907","C","Spence","Russell","[TSN] Russell Spence","Russell Spence",11191,4907,"spencru82",0,0,0,0,0,"1982-01-01","6-3","200","R"
"4908","D","Spencer","Matthew","[CAP] Matthew Spencer","Matthew Spencer",11192,4908,"spencma97",NA,NA,NA,NA,NA,"1997-03-24",NA,NA,NA
"4909","D","Spencer","Steven","[TSN] Steven Spencer","Steven Spencer",11193,4909,"spencst82",0,0,0,0,0,"1982-06-16","6-3","220","L"
"4910","C","Spezza","Jason","[TSN] Jason Spezza","Jason Spezza",11194,4910,"spezzja83",0,0,0,0,0,"1983-06-13","6-3","220","R"
"4911","D","Spiller","Matthew","[TSN] Matthew Spiller","Matthew Spiller",11199,4911,"spillma83",0,0,0,0,0,"1983-02-07","6-5","235","L"
"4912","RL","Spina","David","[TSN] David Spina","David Spina",11201,4912,"spinada83",0,0,0,0,0,"1983-06-05","5-10","186","L"
"4913","R","Spinner","Steven","[CAP] SPINNER, STEVEN","Steven Spinner",11202,4913,"spinnst95",0,0,0,0,0,"1995-12-15",NA,NA,NA
"4914","CL","Spooner","Ryan","[TSN] Ryan Spooner","Ryan Spooner",11203,4914,"spoonry92",0,0,0,0,0,"1992-01-30","5-11","181","L"
"4915","G","Spratt","Jimmy","[TSN] Jimmy Spratt","Jimmy Spratt",11206,4915,"spratji85",0,0,0,0,0,"1985-11-10","6-0","180","L"
"4916","R","Sprong","Daniel","[CAP] Daniel Sprong","Daniel Sprong",11207,4916,"spronda97",NA,NA,NA,NA,NA,"1997-03-17",NA,NA,NA
"4917","D","Sproul","Ryan","[TSN] Ryan Sproul","Ryan Sproul",11208,4917,"sproury93",0,0,0,0,0,"1993-01-13","6-3","185","R"
"4918","C","Sprukts","Janis","[TSN] Janis Sprukts","Janis Sprukts",11211,4918,"sprukja82",0,0,0,0,0,"1982-01-31","6-3","235","L"
"4919","RL","Sprunger","Julien","[TSN] Julien Sprunger","Julien Sprunger",11214,4919,"sprunju86",0,0,0,0,0,"1986-01-04","6-4","197","R"
"4920","D","Spurgeon","Jared","[TSN] Jared Spurgeon","Jared Spurgeon",11215,4920,"spurgja89",0,0,0,0,0,"1989-11-29","5-9","185","R"
"4921","C","Spurgeon","Tyler","[TSN] Tyler Spurgeon","Tyler Spurgeon",11218,4921,"spurgty86",0,0,0,0,0,"1986-04-10","5-11","188","L"
"4922","D","St-Denis","Frederic","[TSN] Frederic St-Denis","Frederic St-Denis",11219,4922,"stdenfr86",0,0,0,0,0,"1986-01-23","5-11","192","L"
"4923","RC","St. Croix","Michael","[TSN] Michael St. Croix","Michael St. Croix",11224,4923,"stcromi93",0,0,0,0,0,"1993-04-10","5-11","179","R"
"4924","D","St. Jacques","Bruno","[TSN] Bruno St. Jacques","Bruno St. Jacques",11226,4924,"stjacbr80",0,0,0,0,0,"1980-08-22","6-2","216","L"
"4925","C","St. Jacques","Chris","[TSN] Chris St. Jacques","Chris St. Jacques",11230,4925,"stjacch83",0,0,0,0,0,"1983-01-22","5-8","181","R"
"4926","C","St. Louis","Martin","[TSN] Martin St. Louis","Martin St. Louis",11231,4926,"stlouma75",0,0,0,0,0,"1975-06-18","5-8","180","L"
"4927","CL","St. Pierre","Martin","[TSN] Martin St. Pierre","Martin St. Pierre",11235,4927,"stpiema83",0,0,0,0,0,"1983-08-11","5-9","188","L"
"4928","CL","Staal","Eric","[TSN] Eric Staal","Eric Staal",11240,4928,"staaler84",0,0,0,0,0,"1984-10-29","6-4","205","L"
"4929","R","Staal","Jared","[TSN] Jared Staal","Jared Staal",11243,4929,"staalja90",0,0,0,0,0,"1990-08-21","6-4","200","R"
"4930","C","Staal","Jordan","[TSN] Jordan Staal","Jordan Staal",11246,4930,"staaljo88",0,0,0,0,0,"1988-09-10","6-4","220","L"
"4931","D","Staal","Marc","[TSN] Marc Staal","Marc Staal",11249,4931,"staalma87",0,0,0,0,0,"1987-01-13","6-4","207","L"
"4932","RC","Stafford","Drew","[TSN] Drew Stafford","Drew Stafford",11252,4932,"staffdr85",0,0,0,0,0,"1985-10-30","6-2","214","R"
"4933","D","Stafford","Garrett","[TSN] Garrett Stafford","Garrett Stafford",11256,4933,"staffga80",0,0,0,0,0,"1980-01-28","6-1","207","R"
"4934","D","Stahl","Tyler","[TSN] Tyler Stahl","Tyler Stahl",11259,4934,"stahlty92",0,0,0,0,0,"1992-01-29","6-1","196","R"
"4935","D","Staios","Steve","[TSN] Steve Staios","Steve Staios",11260,4935,"staiost73",0,0,0,0,0,"1973-07-28","6-1","200","R"
"4936","C","Stajan","Matt","[TSN] Matt Stajan","Matt Stajan",11263,4936,"stajama83",0,0,0,0,0,"1983-12-19","6-1","192","L"
"4937","G","Stajcer","Scott","[TSN] Scott Stajcer","Scott Stajcer",11269,4937,"stajcsc91",0,0,0,0,0,"1991-06-14","6-3","199","L"
"4938","R","Stalberg","Sebastian","[TSN] Sebastian Stalberg","Sebastian Stalberg",11270,4938,"stalbse90",0,0,0,0,0,"1990-03-06","6-0","180","R"
"4939","RL","Stalberg","Viktor","[TSN] Viktor Stalberg","Viktor Stalberg",11271,4939,"stalbvi86",0,0,0,0,0,"1986-01-17","6-3","209","L"
"4940","G","Stalock","Alex","[TSN] Alex Stalock","Alex Stalock",11275,4940,"staloal87",0,0,0,0,0,"1987-07-28","6-0","190","L"
"4941","C","Stals","Juris","[TSN] Juris Stals","Juris Stals",11278,4941,"stalsju82",0,0,0,0,0,"1982-04-08","6-3","205","L"
"4942","CR","Stamkos","Steven","[TSN] Steven Stamkos","Steven Stamkos",11279,4942,"stamkst90",0,0,0,0,0,"1990-02-07","6-0","190","R"
"4943","D","Stamler","Bretton","[TSN] Bretton Stamler","Bretton Stamler",11282,4943,"stamlbr87",0,0,0,0,0,"1987-03-10","6-1","201","R"
"4944","G","Stana","Rastislav","[TSN] Rastislav Stana","Rastislav Stana",11283,4944,"stanara80",0,0,0,0,0,"1980-01-10","6-2","184","L"
"4945","D","Stanton","Ryan","[TSN] Ryan Stanton","Ryan Stanton",11285,4945,"stantry89",0,0,0,0,0,"1989-07-20","6-2","196","L"
"4946","D","Stanton","Ty","[TSN] Ty Stanton","Ty Stanton",11289,4946,"stantty95",0,0,0,0,0,"1995-05-23","6-4","173","L"
"4947","C","Stapleton","Mike","[TSN] Mike Stapleton","Mike Stapleton",11290,4947,"staplmi66",0,0,0,0,0,"1966-05-05","5-10","183","R"
"4948","C","Stapleton","Tim","[TSN] Tim Stapleton","Tim Stapleton",11291,4948,"staplti82",0,0,0,0,0,"1982-07-19","5-9","180","R"
"4949","C","Starkov","Kirill","[TSN] Kirill Starkov","Kirill Starkov",11294,4949,"starkki87",0,0,0,0,0,"1987-03-31","6-0","199","L"
"4950","C","Starrett","Beau","[CAP] STARRETT, BEAU","Beau Starrett",11295,4950,"starrbe95",0,0,0,0,0,"1995-11-01",NA,NA,NA
"4951","G","Starrett","Shane","[TSN] Shane Starrett","Shane Starrett",11296,4951,"starrsh94",0,0,0,0,0,"1994-07-12","6-5","180","L"
"4952","C","Stastny","Paul","[TSN] Paul Stastny","Paul Stastny",11297,4952,"stastpa85",0,0,0,0,0,"1985-12-27","6-0","205","L"
"4953","LC","Stastny","Yan","[TSN] Yan Stastny","Yan Stastny",11301,4953,"stastya82",0,0,0,0,0,"1982-09-30","5-10","191","L"
"4954","LC","Stasyuk","Denis","[TSN] Denis Stasyuk","Denis Stasyuk",11305,4954,"stasyde85",0,0,0,0,0,"1985-09-02","6-1","165","L"
"4955","D","State","Jeff","[TSN] Jeff State","Jeff State",11307,4955,"stateje79",0,0,0,0,0,"1979-09-17","6-6","235","R"
"4956","R","Staubitz","Brad","[TSN] Brad Staubitz","Brad Staubitz",11308,4956,"staubbr84",0,0,0,0,0,"1984-07-28","6-1","203","R"
"4957","CL","Steber","Jan","[TSN] Jan Steber","Jan Steber",11312,4957,"stebeja85",0,0,0,0,0,"1985-10-19","6-3","202","R"
"4958","C","Steckel","David","[TSN] Dave Steckel","David Steckel",11313,4958,"steckda82",0,0,0,0,0,"1982-03-15","6-6","215","L"
"4959","LC","Steen","Alex","[TSN] Alexander Steen","Alex Steen",11319,4959,"steenal84",0,0,0,0,0,"1984-03-01","5-11","212","L"
"4960","CL","Steeves","Ryan","[TSN] Ryan Steeves","Ryan Steeves",11326,4960,"steevry82",0,0,0,0,0,"1982-12-31","6-0","195","L"
"4961","CL","Stefan","Patrik","[TSN] Patrik Stefan","Patrik Stefan",11327,4961,"stefapa80",0,0,0,0,0,"1980-09-16","6-2","210","L"
"4962","R","Stefanishion","Matt","[TSN] Matt Stefanishion","Matt Stefanishion",11329,4962,"stefama83",0,0,0,0,0,"1983-10-05","6-3","225","R"
"4963","G","Stefaniszin","Sebastian","[TSN] Sebastian Stefaniszin","Sebastian Stefaniszin",11330,4963,"stefase87",0,0,0,0,0,"1987-07-22","6-0","194","L"
"4964","R","Stefanovich","Mikhail","[TSN] Mikhail Stefanovich","Mikhail Stefanovich",11331,4964,"stefami89",0,0,0,0,0,"1989-11-27","6-2","202","R"
"4965","LR","Stefishen","Taylor","[TSN] Taylor Stefishen","Taylor Stefishen",11332,4965,"stefita90",0,0,0,0,0,"1990-08-15","6-0","186","R"
"4966","D","Stehlik","Richard","[TSN] Richard Stehlik","Richard Stehlik",11333,4966,"stehlri84",0,0,0,0,0,"1984-06-22","6-4","248","L"
"4967","D","Stejskal","Joe","[TSN] Joe Stejskal","Joe Stejskal",11334,4967,"stejsjo88",0,0,0,0,0,"1988-04-30","6-2","186","R"
"4968","R","Stempniak","Lee","[TSN] Lee Stempniak","Lee Stempniak",11335,4968,"stemple83",0,0,0,0,0,"1983-02-04","5-11","196","R"
"4969","D","Stencel","Jan","[TSN] Jan Stencel","Jan Stencel",11340,4969,"stencja95",0,0,0,0,0,"1995-02-26","5-9","176","L"
"4970","C","Stenlund","Kevin","[CAP] Kevin Stenlund","Kevin Stenlund",11341,4970,"stenlke96",NA,NA,NA,NA,NA,"1996-09-20",NA,NA,NA
"4971","D","Stenqvist","Tommy","[TSN] Tommy Stenqvist","Tommy Stenqvist",11342,4971,"stenqto94",0,0,0,0,0,"1994-09-30","5-11","176","L"
"4972","C","Stepan","Derek","[TSN] Derek Stepan","Derek Stepan",11343,4972,"stepade90",0,0,0,0,0,"1990-06-18","6-0","196","R"
"4973","C","Stepan","Zachary","[TSN] Zachary Stepan","Zachary Stepan",11346,4973,"stepaza94",0,0,0,0,0,"1994-01-06","6-0","165","L"
"4974","G","Stephan","Tobias","[TSN] Tobias Stephan","Tobias Stephan",11348,4974,"stephto84",0,0,0,0,0,"1984-01-21","6-2","180","L"
"4975","D","Stephens","Devante","[CAP] Devante Stephens","Devante Stephens",11351,4975,"stephde97",NA,NA,NA,NA,NA,"1997-01-02",NA,NA,NA
"4976","C","Stephens","Mitchell","[CAP] Mitchell Stephens","Mitchell Stephens",11352,4976,"stephmi97",NA,NA,NA,NA,NA,"1997-02-05",NA,NA,NA
"4977","CR","Stephens","Charlie","[TSN] Charlie Stephens","Charlie Stephens",11353,4977,"stephch81",0,0,0,0,0,"1981-04-05","6-3","220","R"
"4978","C","Stephenson","Chandler","[TSN] Chandler Stephenson","Chandler Stephenson",11355,4978,"stephch94",0,0,0,0,0,"1994-04-22","5-11","190","L"
"4979","D","Stephenson","Logan","[TSN] Logan Stephenson","Logan Stephenson",11357,4979,"stephlo86",0,0,0,0,0,"1986-02-19","6-3","197","L"
"4980","L","Stephenson","Shay","[TSN] Shay Stephenson","Shay Stephenson",11358,4980,"stephsh83",0,0,0,0,0,"1983-09-13","6-4","200","L"
"4981","L","Stepp","Joel","[TSN] Joel Stepp","Joel Stepp",11360,4981,"steppjo83",0,0,0,0,0,"1983-02-11","6-0","215","L"
"4982","L","Sterling","Brett","[TSN] Brett Sterling","Brett Sterling",11361,4982,"sterlbr84",0,0,0,0,0,"1984-04-24","5-7","175","L"
"4983","D","Stetsenko","Sergei","[TSN] Sergei Stetsenko","Sergei Stetsenko",11365,4983,"stetsse95",0,0,0,0,0,"1995-06-06","6-3","191","L"
"4984","L","Stevens","Luke","[CAP] Luke Stevens","Luke Stevens",11366,4984,"stevelu97",NA,NA,NA,NA,NA,"1997-02-11",NA,NA,NA
"4985",NA,"Stevens","Colin","[CAP] STEVENS, COLIN","Colin Stevens",11367,4985,"steveco93",NA,NA,NA,NA,NA,"1993-06-30",NA,NA,NA
"4986","C","Stevens","John","[TSN] John Stevens","John Stevens",11368,4986,"stevejo94",0,0,0,0,0,"1994-04-17","6-2","184","L"
"4987","L","Stevens","Kevin","[TSN] Kevin Stevens","Kevin Stevens",11369,4987,"steveke65",0,0,0,0,0,"1965-04-15","6-3","230","L"
"4988","D","Stevens","Scott","[TSN] Scott Stevens","Scott Stevens",11370,4988,"stevesc64",0,0,0,0,0,"1964-04-01","6-2","215","L"
"4989","D","Stevenson","Dustin","[TSN] Dustin Stevenson","Dustin Stevenson",11372,4989,"stevedu89",0,0,0,0,0,"1989-08-12","6-3","215","L"
"4990","R","Stevenson","Grant","[TSN] Grant Stevenson","Grant Stevenson",11373,4990,"stevegr81",0,0,0,0,0,"1981-10-15","5-11","170","R"
"4991","L","Stevenson","Jeremy","[TSN] Jeremy Stevenson","Jeremy Stevenson",11376,4991,"steveje74",0,0,0,0,0,"1974-07-28","6-1","215","L"
"4992","R","Stevenson","Turner","[TSN] Turner Stevenson","Turner Stevenson",11379,4992,"stevetu72",0,0,0,0,0,"1972-05-18","6-3","220","R"
"4993","R","Stewart","Anthony","[TSN] Anthony Stewart","Anthony Stewart",11382,4993,"stewaan85",0,0,0,0,0,"1985-01-05","6-3","230","R"
"4994","G","Stewart","Brian","[TSN] Brian Stewart","Brian Stewart",11386,4994,"stewabr85",0,0,0,0,0,"1985-02-19","6-4","200","L"
"4995","R","Stewart","Chris","[TSN] Chris Stewart","Chris Stewart",11387,4995,"stewach87",0,0,0,0,0,"1987-10-30","6-2","231","R"
"4996","L","Stewart","Danny","[TSN] Danny Stewart","Danny Stewart",11393,4996,"stewada85",0,0,0,0,0,"1985-04-23","6-0","178","L"
"4997","L","Stewart","Gregory","[TSN] Gregory Stewart","Gregory Stewart",11394,4997,"stewagr86",0,0,0,0,0,"1986-05-21","6-2","197","L"
"4998","L","Stewart","Karl","[TSN] Karl Stewart","Karl Stewart",11396,4998,"stewaka83",0,0,0,0,0,"1983-06-30","5-11","185","L"
"4999","D","Stewart","Mackenze","[CAP] STEWART, MACKENZE","Mackenze Stewart",11401,4999,"stewama95",0,0,0,0,0,"1995-08-10",NA,NA,NA
"5000","G","Stezka","Ales","[CAP] Ales Stezka","Ales Stezka",11402,5000,"stezkal97",NA,NA,NA,NA,NA,"1997-01-06",NA,NA,NA
"5001","LR","Stillman","Cory","[TSN] Cory Stillman","Cory Stillman",11403,5001,"stillco73",0,0,0,0,0,"1973-12-20","6-0","200","L"
"5002","L","Stoa","Ryan","[TSN] Ryan Stoa","Ryan Stoa",11405,5002,"stoaxry87",0,0,0,0,0,"1987-04-13","6-3","200","L"
"5003","CL","Stock","P.J.","[TSN] P.J. Stock","P.J. Stock",11407,5003,"stockpj75",0,0,0,0,0,"1975-05-26","5-10","197","L"
"5004","LR","Stoesz","Myles","[TSN] Myles Stoesz","Myles Stoesz",11409,5004,"stoesmy87",0,0,0,0,0,"1987-02-15","6-2","210","R"
"5005","D","Stokes","Ryan","[TSN] Ryan Stokes","Ryan Stokes",11410,5005,"stokery83",0,0,0,0,0,"1983-06-23","6-3","180","L"
"5006","G","Stolarz","Anthony","[TSN] Anthony Stolarz","Anthony Stolarz",11411,5006,"stolaan94",0,0,0,0,0,"1994-01-20","6-5","200","L"
"5007","C","Stoll","Jarret","[TSN] Jarret Stoll","Jarret Stoll",11414,5007,"stollja82",0,0,0,0,0,"1982-06-24","6-1","213","R"
"5008","D","Stollery","Karl","[TSN] Karl Stollery","Karl Stollery",11419,5008,"stollka87",0,0,0,0,0,"1987-11-21","5-11","180","L"
"5009","R","Stolyarov","Gennady","[TSN] Gennady Stolyarov","Gennady Stolyarov",11422,5009,"stolyge86",0,0,0,0,0,"1986-08-20","6-4","187","L"
"5010","R","Stone","Mark","[TSN] Mark Stone","Mark Stone",11424,5010,"stonema92",0,0,0,0,0,"1992-05-13","6-2","205","R"
"5011","D","Stone","Michael","[TSN] Michael Stone","Michael Stone",11429,5011,"stonemi90",0,0,0,0,0,"1990-06-07","6-3","210","R"
"5012","C","Stone","Ryan","[TSN] Ryan Stone","Ryan Stone",11433,5012,"stonery85",0,0,0,0,0,"1985-03-20","6-2","200","L"
"5013","D","Stoner","Clayton","[TSN] Clayton Stoner","Clayton Stoner",11436,5013,"stonecl85",0,0,0,0,0,"1985-02-19","6-4","216","L"
"5014","D","Stonkus","Alexei","[CAP] STONKUS, ALEXEI","Alexei Stonkus",11441,5014,"stonkal84",0,0,0,0,0,"1984-05-06",NA,NA,NA
"5015","D","Storm","Ben","[TSN] Ben Storm","Ben Storm",11442,5015,"stormbe94",0,0,0,0,0,"1994-03-30","6-6","213","L"
"5016","G","Storr","Jamie","[TSN] Jamie Storr","Jamie Storr",11444,5016,"storrja75",0,0,0,0,0,"1975-12-28","6-2","195","L"
"5017","R","Stortini","Zack","[TSN] Zack Stortini","Zack Stortini",11447,5017,"stortza85",0,0,0,0,0,"1985-09-11","6-4","230","R"
"5018","D","Stoykewych","Paul","[TSN] Paul Stoykewych","Paul Stoykewych",11452,5018,"stoykpa95",0,0,0,0,0,"1995-03-09","6-2","198","L"
"5019","D","Stoykewych","Peter","[TSN] Peter Stoykewych","Peter Stoykewych",11453,5019,"stoykpe92",0,0,0,0,0,"1992-07-14","6-2","190","L"
"5020","D","Strachan","Tyson","[TSN] Tyson Strachan","Tyson Strachan",11455,5020,"stracty84",0,0,0,0,0,"1984-10-30","6-3","215","R"
"5021","D","Strait","Brian","[TSN] Brian Strait","Brian Strait",11461,5021,"straibr88",0,0,0,0,0,"1988-01-04","6-1","205","L"
"5022","LC","Straka","Martin","[TSN] Martin Straka","Martin Straka",11464,5022,"strakma72",0,0,0,0,0,"1972-09-03","5-9","180","L"
"5023","R","Straka","Petr","[TSN] Petr Straka","Petr Straka",11466,5023,"strakpe92",0,0,0,0,0,"1992-06-15","6-1","185","L"
"5024","D","Stralman","Anton","[TSN] Anton Stralman","Anton Stralman",11469,5024,"stralan86",0,0,0,0,0,"1986-08-01","5-11","190","R"
"5025","R","Stransky","Matej","[TSN] Matej Stransky","Matej Stransky",11475,5025,"stranma93",0,0,0,0,0,"1993-07-11","6-3","193","R"
"5026","D","Strbak","Martin","[TSN] Martin Strbak","Martin Strbak",11477,5026,"strbama75",0,0,0,0,0,"1975-01-15","6-3","210","L"
"5027","C","Street","Ben","[TSN] Ben Street","Ben Street",11481,5027,"streebe87",0,0,0,0,0,"1987-02-13","5-11","185","L"
"5028","D","Streit","Mark","[TSN] Mark Streit","Mark Streit",11485,5028,"streima77",0,0,0,0,0,"1977-12-11","5-11","191","L"
"5029","D","Stromberg","Mika","[CAP] STROMBERG, MIKA","Mika Stromberg",11489,5029,"strommi70",0,0,0,0,0,"1970-02-28",NA,NA,NA
"5030","C","Strome","Dylan","[CAP] Dylan Strome","Dylan Strome",11490,5030,"stromdy97",NA,NA,NA,NA,NA,"1997-03-07",NA,NA,NA
"5031","RC","Strome","Ryan","[TSN] Ryan Strome","Ryan Strome",11491,5031,"stromry93",0,0,0,0,0,"1993-07-11","6-1","188","R"
"5032","R","Stroshein","Garret","[TSN] Garret Stroshein","Garret Stroshein",11494,5032,"strosga80",0,0,0,0,0,"1980-04-04","6-7","245","R"
"5033","DL","Strudwick","Jason","[TSN] Jason Strudwick","Jason Strudwick",11496,5033,"strudja75",0,0,0,0,0,"1975-07-17","6-4","225","L"
"5034","D","Stuart","Brad","[TSN] Brad Stuart","Brad Stuart",11499,5034,"stuarbr79",0,0,0,0,0,"1979-11-06","6-2","215","L"
"5035","L","Stuart","Colin","[TSN] Colin Stuart","Colin Stuart",11505,5035,"stuarco82",0,0,0,0,0,"1982-07-08","6-2","205","L"
"5036","D","Stuart","Mark","[TSN] Mark Stuart","Mark Stuart",11509,5036,"stuarma84",0,0,0,0,0,"1984-04-27","6-2","213","L"
"5037","D","Stuart","Mike","[TSN] Mike Stuart","Mike Stuart",11513,5037,"stuarmi80",0,0,0,0,0,"1980-08-31","6-0","200","R"
"5038","C","Stumpel","Jozef","[TSN] Jozef Stumpel","Jozef Stumpel",11515,5038,"stumpjo72",0,0,0,0,0,"1972-07-20","6-3","222","R"
"5039","L","Sturm","Marco","[TSN] Marco Sturm","Marco Sturm",11518,5039,"sturmma78",0,0,0,0,0,"1978-09-08","6-0","196","L"
"5040","L","Stutzel","Mike","[TSN] Mike Stutzel","Mike Stutzel",11524,5040,"stutzmi79",0,0,0,0,0,"1979-02-28","6-2","216","L"
"5041","D","Subban","Jordan","[TSN] Jordan Subban","Jordan Subban",11526,5041,"subbajo95",0,0,0,0,0,"1995-03-03","5-9","175","R"
"5042","G","Subban","Malcolm","[TSN] Malcolm Subban","Malcolm Subban",11528,5042,"subbama93",0,0,0,0,0,"1993-12-21","6-1","195","L"
"5043","D","Subban","P.K.","[TSN] P.K. Subban","P.K. Subban",11531,5043,"subbapk89",0,0,0,0,0,"1989-05-13","6-0","217","R"
"5044","L","Subbotin","Dmitri","[CAP] SUBBOTIN, DMITRI","Dmitri Subbotin",11535,5044,"subbodm77",0,0,0,0,0,"1977-10-20",NA,NA,NA
"5045","L","Sucharski","Nick","[TSN] Nick Sucharski","Nick Sucharski",11536,5045,"suchani87",0,0,0,0,0,"1987-11-15","6-1","195","L"
"5046","D","Suchy","Radoslav","[TSN] Radoslav Suchy","Radoslav Suchy",11537,5046,"suchyra76",0,0,0,0,0,"1976-04-07","6-2","204","L"
"5047","D","Suellentrop","Colin","[TSN] Colin Suellentrop","Colin Suellentrop",11540,5047,"suellco93",0,0,0,0,0,"1993-06-10","6-1","190","R"
"5048","R","Suglobov","Aleksander","[TSN] Aleksander Suglobov","Aleksander Suglobov",11541,5048,"sugloal82",0,0,0,0,0,"1982-01-15","6-0","200","L"
"5049","D","Sullivan","Colin","[TSN] Colin Sullivan","Colin Sullivan",11546,5049,"sullico93",0,0,0,0,0,"1993-03-26","6-1","197","R"
"5050","CL","Sullivan","Mike","[TSN] Mike Sullivan","Mike Sullivan",11548,5050,"sullimi68",0,0,0,0,0,"1968-02-27","6-2","204","L"
"5051","D","Sullivan","Sean","[TSN] Sean Sullivan","Sean Sullivan",11550,5051,"sullise84",0,0,0,0,0,"1984-03-29","6-0","195","L"
"5052","LR","Sullivan","Steve","[TSN] Steve Sullivan","Steve Sullivan",11551,5052,"sullist74",0,0,0,0,0,"1974-07-06","5-9","165","R"
"5053","D","Sulzer","Alexander","[TSN] Alexander Sulzer","Alexander Sulzer",11554,5053,"sulzeal84",0,0,0,0,0,"1984-05-30","6-1","204","L"
"5054","D","Summers","Chris","[TSN] Chris Summers","Chris Summers",11558,5054,"summech88",0,0,0,0,0,"1988-02-05","6-2","209","L"
"5055","D","Summers","Kelly","[CAP] SUMMERS, KELLY","Kelly Summers",11563,5055,"summeke96",0,0,0,0,0,"1996-04-29",NA,NA,NA
