"","pos","last","first","numfirstlast","firstlast","index","player.id","woi.id","pC","pL","pR","pD","pG","DOB","Height","Weight","Shoots"
"12070","D","THOMAS","BEN","[TSN] Ben Thomas","BEN THOMAS",11853,5182,"thomabe96",0,0,0,0,0,"1996-05-28","6-1","190","R"
"12071","D","THOMAS","BEN","[CAP] THOMAS, BEN","BEN THOMAS",11854,5182,"thomabe96",0,0,0,0,0,"1996-05-28","6-1","190","R"
"12072","RC","THOMAS","BILL","[TSN] Bill Thomas","BILL THOMAS",11855,5183,"thomabi83",0,0,0,0,0,"1983-06-20","6-1","185","R"
"12073","RC","THOMAS","BILL","21 WILLIAM THOMAS","BILL THOMAS",11856,5183,"thomabi83",0,0,8,0,0,"1983-06-20","6-1","185","R"
"12074","RC","THOMAS","BILL","21 BILL THOMAS","BILL THOMAS",11857,5183,"thomabi83",0,0,32,0,0,"1983-06-20","6-1","185","R"
"12075","RC","THOMAS","BILL","37 WILLIAM THOMAS","BILL THOMAS",11858,5183,"thomabi83",0,0,17,0,0,"1983-06-20","6-1","185","R"
"12076","RC","THOMAS","BILL","37 BILL THOMAS","BILL THOMAS",11859,5183,"thomabi83",0,0,23,0,0,"1983-06-20","6-1","185","R"
"12077","RC","THOMAS","BILL","29 BILL THOMAS","BILL THOMAS",11860,5183,"thomabi83",0,0,7,0,0,"1983-06-20","6-1","185","R"
"12078","R","THOMAS","CHRISTIAN","[TSN] Christian Thomas","CHRISTIAN THOMAS",11861,5184,"thomach92",0,0,0,0,0,"1992-05-26","5-9","176","R"
"12079","R","THOMAS","CHRISTIAN","[CAP] THOMAS, CHRISTIAN","CHRISTIAN THOMAS",11862,5184,"thomach92",0,0,0,0,0,"1992-05-26","5-9","176","R"
"12080","R","THOMAS","CHRISTIAN","58 CHRISTIAN THOMAS","CHRISTIAN THOMAS",11863,5184,"thomach92",0,1,0,0,0,"1992-05-26","5-9","176","R"
"12081","R","THOMAS","CHRISTIAN","60 CHRISTIAN THOMAS","CHRISTIAN THOMAS",11864,5184,"thomach92",0,40,0,0,0,"1992-05-26","5-9","176","R"
"12082","R","THOMAS","CHRISTIAN","20 CHRISTIAN THOMAS","CHRISTIAN THOMAS",13382,5184,"thomach92",0,5,0,0,0,"1992-05-26","5-9","176","R"
"12083","R","THOMAS","CHRISTIAN","38 CHRISTIAN THOMAS","CHRISTIAN THOMAS",13451,5184,"thomach92",0,1,0,0,0,"1992-05-26","5-9","176","R"
"12084","R","THOMAS","SCOTT","[TSN] Scott Thomas","SCOTT THOMAS",11865,5185,"thomasc70",0,0,0,0,0,"1970-01-18","6-2","200","R"
"12085","RL","THOMAS","STEVE","[TSN] Steve Thomas","STEVE THOMAS",11866,5186,"thomast63",0,0,0,0,0,"1963-07-15","5-10","185","L"
"12086","RL","THOMAS","STEVE","32 STEVE THOMAS","STEVE THOMAS",11867,5186,"thomast63",0,0,145,0,0,"1963-07-15","5-10","185","L"
"12087","G","THOMAS","TIM","[TSN] Tim Thomas","TIM THOMAS",11868,5187,"thomati74",0,0,0,0,0,"1974-04-15","5-11","201","L"
"12088","G","THOMAS","TIM","70 TIM THOMAS","TIM THOMAS",11869,5187,"thomati74",0,0,0,0,12,"1974-04-15","5-11","201","L"
"12089","G","THOMAS","TIM","30 TIM THOMAS","TIM THOMAS",11870,5187,"thomati74",0,0,0,0,562,"1974-04-15","5-11","201","L"
"12090","G","THOMAS","TIM","30 TIMOTHY JR. THOMAS","TIM THOMAS",11871,5187,"thomati74",0,0,0,0,75,"1974-04-15","5-11","201","L"
"12091","G","THOMAS","TIM","30 TIMOTHY JR. (W)  THOMAS","TIM THOMAS",11872,5187,"thomati74",0,0,0,0,3,"1974-04-15","5-11","201","L"
"12092","G","THOMAS","TIM","30 TIMOTHY JR. (L)  THOMAS","TIM THOMAS",11873,5187,"thomati74",0,0,0,0,1,"1974-04-15","5-11","201","L"
"12093","G","THOMAS","TIM","34 TIM THOMAS","TIM THOMAS",11874,5187,"thomati74",0,0,0,0,92,"1974-04-15","5-11","201","L"
"12094","G","THOMPSON","BILLY","[TSN] Billy Thompson","BILLY THOMPSON",11875,5188,"thompbi82",0,0,0,0,0,"1982-09-24","6-2","200","L"
"12095","G","THOMPSON","BILLY","31 BILLY THOMPSON","BILLY THOMPSON",11876,5188,"thompbi82",0,0,0,0,5,"1982-09-24","6-2","200","L"
"12096","L","THOMPSON","GARRETT","[TSN] Garrett Thompson","GARRETT THOMPSON",11877,5189,"thompga90",0,0,0,0,0,"1990-03-07","6-3","205","L"
"12097","L","THOMPSON","GARRETT","[CAP] THOMPSON, GARRETT","GARRETT THOMPSON",11878,5189,"thompga90",0,0,0,0,0,"1990-03-07","6-3","205","L"
"12098","D","THOMPSON","KEATON","[TSN] Keaton Thompson","KEATON THOMPSON",11879,5190,"thompke95",0,0,0,0,0,"1995-09-14","6-0","187","L"
"12099","D","THOMPSON","KEATON","[CAP] THOMPSON, KEATON","KEATON THOMPSON",11880,5190,"thompke95",0,0,0,0,0,"1995-09-14","6-0","187","L"
"12100","C","THOMPSON","NATE","[TSN] Nate Thompson","NATE THOMPSON",11881,5191,"thompna84",0,0,0,0,0,"1984-10-05","6-0","212","L"
"12101","C","THOMPSON","NATE","[CAP] THOMPSON, NATE","NATE THOMPSON",11882,5191,"thompna84",0,0,0,0,0,"1984-10-05","6-0","212","L"
"12102","C","THOMPSON","NATE","52 NATE THOMPSON","NATE THOMPSON",11883,5191,"thompna84",4,0,0,0,0,"1984-10-05","6-0","212","L"
"12103","C","THOMPSON","NATE","45 NATE THOMPSON","NATE THOMPSON",11884,5191,"thompna84",43,0,0,0,0,"1984-10-05","6-0","212","L"
"12104","C","THOMPSON","NATE","11 NATE THOMPSON","NATE THOMPSON",11885,5191,"thompna84",39,0,0,0,0,"1984-10-05","6-0","212","L"
"12105","C","THOMPSON","NATE","44 NATE THOMPSON","NATE THOMPSON",11886,5191,"thompna84",614,0,0,0,0,"1984-10-05","6-0","212","L"
"12106","R","THOMPSON","PAUL","[TSN] Paul Thompson","PAUL THOMPSON",11887,5192,"thomppa88",0,0,0,0,0,"1988-11-30","6-1","198","R"
"12107","R","THOMPSON","PAUL","45 PAUL THOMPSON","PAUL THOMPSON",13431,5192,"thomppa88",0,0,3,0,0,"1988-11-30","6-1","198","R"
"12108","R","THOMPSON","ROCKY","[TSN] Rocky Thompson","ROCKY THOMPSON",11888,5193,"thompro77",0,0,0,0,0,"1977-08-08","6-2","205","R"
"12109","L","THOMSON","BEN","[TSN] Ben Thomson","BEN THOMSON",11889,5194,"thomsbe93",0,0,0,0,0,"1993-01-16","6-4","210","L"
"12110","L","THOMSON","BEN","[CAP] THOMSON, BEN","BEN THOMSON",11890,5194,"thomsbe93",0,0,0,0,0,"1993-01-16","6-4","210","L"
"12111","LR","THORBURN","CHRIS","[TSN] Chris Thorburn","CHRIS THORBURN",11891,5195,"thorbch83",0,0,0,0,0,"1983-06-03","6-3","230","R"
"12112","LR","THORBURN","CHRIS","[CAP] THORBURN, CHRIS","CHRIS THORBURN",11892,5195,"thorbch83",0,0,0,0,0,"1983-06-03","6-3","230","R"
"12113","LR","THORBURN","CHRIS","47 CHRIS THORBURN","CHRIS THORBURN",11893,5195,"thorbch83",2,0,0,0,0,"1983-06-03","6-3","230","R"
"12114","LR","THORBURN","CHRIS","22 CHRIS THORBURN","CHRIS THORBURN",11894,5195,"thorbch83",39,0,443,0,0,"1983-06-03","6-3","230","R"
"12115","LR","THORBURN","CHRIS","27 CHRIS THORBURN","CHRIS THORBURN",11895,5195,"thorbch83",3,0,309,0,0,"1983-06-03","6-3","230","R"
"12116","C","THORESEN","PATRICK","[TSN] Patrick Thoresen","PATRICK THORESEN",11896,5196,"thorepa83",0,0,0,0,0,"1983-11-07","5-11","188","L"
"12117","C","THORESEN","PATRICK","28 PATRICK THORESEN","PATRICK THORESEN",11897,5196,"thorepa83",26,59,0,0,0,"1983-11-07","5-11","188","L"
"12118","C","THORESEN","PATRICK","25 PATRICK THORESEN","PATRICK THORESEN",11898,5196,"thorepa83",0,35,0,0,0,"1983-11-07","5-11","188","L"
"12119","C","THORNTON","JOE","[TSN] Joe Thornton","JOE THORNTON",11899,5197,"thornjo79",0,0,0,0,0,"1979-07-02","6-4","220","L"
"12120","C","THORNTON","JOE","[CAP] THORNTON, JOE","JOE THORNTON",11900,5197,"thornjo79",0,0,0,0,0,"1979-07-02","6-4","220","L"
"12121","C","THORNTON","JOE","19 JOE THORNTON","JOE THORNTON",11901,5197,"thornjo79",1244,0,0,0,0,"1979-07-02","6-4","220","L"
"12122","LC","THORNTON","SCOTT","[TSN] Scott Thornton","SCOTT THORNTON",11902,5198,"thornsc71",0,0,0,0,0,"1971-01-09","6-3","220","L"
"12123","LC","THORNTON","SCOTT","17 SCOTT THORNTON","SCOTT THORNTON",11903,5198,"thornsc71",0,213,0,0,0,"1971-01-09","6-3","220","L"
"12124","LC","THORNTON","SCOTT","27 SCOTT THORNTON","SCOTT THORNTON",11904,5198,"thornsc71",0,105,0,0,0,"1971-01-09","6-3","220","L"
"12125","R","THORNTON","SHAWN","[TSN] Shawn Thornton","SHAWN THORNTON",11905,5199,"thornsh77",0,0,0,0,0,"1977-07-23","6-2","217","R"
"12126","R","THORNTON","SHAWN","[CAP] THORNTON, SHAWN","SHAWN THORNTON",11906,5199,"thornsh77",0,0,0,0,0,"1977-07-23","6-2","217","R"
"12127","R","THORNTON","SHAWN","49 SHAWN THORNTON","SHAWN THORNTON",11907,5199,"thornsh77",0,6,0,0,0,"1977-07-23","6-2","217","R"
"12128","R","THORNTON","SHAWN","33 SHAWN THORNTON","SHAWN THORNTON",11908,5199,"thornsh77",0,8,0,0,0,"1977-07-23","6-2","217","R"
"12129","R","THORNTON","SHAWN","29 SHAWN THORNTON","SHAWN THORNTON",11909,5199,"thornsh77",0,3,7,0,0,"1977-07-23","6-2","217","R"
"12130","R","THORNTON","SHAWN","45 SHAWN THORNTON","SHAWN THORNTON",11910,5199,"thornsh77",0,41,22,0,0,"1977-07-23","6-2","217","R"
"12131","R","THORNTON","SHAWN","22 SHAWN THORNTON","SHAWN THORNTON",11911,5199,"thornsh77",0,759,0,0,0,"1977-07-23","6-2","217","R"
"12132","D","THROWER","DALTON","[TSN] Dalton Thrower","DALTON THROWER",11912,5200,"throwda93",0,0,0,0,0,"1993-12-20","6-0","184","R"
"12133","D","THROWER","DALTON","[CAP] THROWER, DALTON","DALTON THROWER",11913,5200,"throwda93",0,0,0,0,0,"1993-12-20","6-0","184","R"
"12134","RL","THURESSON","ANDREAS","[TSN] Andreas Thuresson","ANDREAS THURESSON",11914,5201,"thurean87",0,0,0,0,0,"1987-11-18","6-1","206","R"
"12135","RL","THURESSON","ANDREAS","12 ANDREAS THURESSON","ANDREAS THURESSON",11915,5201,"thurean87",0,0,25,0,0,"1987-11-18","6-1","206","R"
"12136","R","TIBBETTS","BILLY","[TSN] Billy Tibbetts","BILLY TIBBETTS",11916,5202,"tibbebi74",0,0,0,0,0,"1974-10-14","6-2","215","R"
"12137","R","TIBBETTS","BILLY","44 BILLY TIBBETTS","BILLY TIBBETTS",11917,5202,"tibbebi74",0,0,10,0,0,"1974-10-14","6-2","215","R"
"12138","C","TIERNEY","CHRIS","[TSN] Chris Tierney","CHRIS TIERNEY",11918,5203,"tiernch94",0,0,0,0,0,"1994-07-01","6-0","181","L"
"12139","C","TIERNEY","CHRIS","[CAP] TIERNEY, CHRIS","CHRIS TIERNEY",11919,5203,"tiernch94",0,0,0,0,0,"1994-07-01","6-0","181","L"
"12140","C","TIERNEY","CHRIS","50 CHRIS TIERNEY","CHRIS TIERNEY",11920,5203,"tiernch94",132,0,0,0,0,"1994-07-01","6-0","181","L"
"12141","L","Tiffels","Frederik","[CAP] Frederik Tiffels","Frederik Tiffels",11921,5204,"tiffefr95",NA,NA,NA,NA,NA,"1995-05-20",NA,NA,NA
"12142","C","TIKHONOV","VIKTOR","[TSN] Viktor Tikhonov","VIKTOR TIKHONOV",11922,5205,"tikhovi88",0,0,0,0,0,"1988-05-12","6-2","189","R"
"12143","C","TIKHONOV","VIKTOR","[CAP] TIKHONOV, VIKTOR","VIKTOR TIKHONOV",11923,5205,"tikhovi88",0,0,0,0,0,"1988-05-12","6-2","189","R"
"12144","C","TIKHONOV","VIKTOR","41 VIKTOR TIKHONOV","VIKTOR TIKHONOV",11924,5205,"tikhovi88",0,0,60,0,0,"1988-05-12","6-2","189","R"
"12145","C","TIKHONOV","VIKTOR","14 VIKTOR TIKHONOV","VIKTOR TIKHONOV",13288,5205,"tikhovi88",0,0,11,0,0,"1988-05-12","6-2","189","R"
"12146","C","TIKHONOV","VIKTOR","9 VIKTOR TIKHONOV","VIKTOR TIKHONOV",13393,5205,"tikhovi88",0,0,20,0,0,"1988-05-12","6-2","189","R"
"12147","D","TIKKINEN","NIKLAS","[TSN] Niklas Tikkinen","NIKLAS TIKKINEN",11925,5206,"tikkini94",0,0,0,0,0,"1994-06-01","5-11","172","L"
"12148","D","TILEY","BRAD","[TSN] Brad Tiley","BRAD TILEY",11926,5207,"tileybr71",0,0,0,0,0,"1971-07-05","6-1","199","L"
"12149","D","TIMANDER","MATTIAS","[TSN] Mattias Timander","MATTIAS TIMANDER",11927,5208,"timanma74",0,0,0,0,0,"1974-04-16","6-2","230","L"
"12150","D","TIMANDER","MATTIAS","2 MATTIAS TIMANDER","MATTIAS TIMANDER",11928,5208,"timanma74",0,0,0,78,0,"1974-04-16","6-2","230","L"
"12151","D","TIMANDER","MATTIAS","3 MATTIAS TIMANDER","MATTIAS TIMANDER",11929,5208,"timanma74",0,0,0,50,0,"1974-04-16","6-2","230","L"
"12152","L","Timashov","Dmytro","[CAP] Dmytro Timashov","Dmytro Timashov",11930,5209,"timasdm96",NA,NA,NA,NA,NA,"1996-10-01",NA,NA,NA
"12153","L","TIMKIN","ALEXEI","[CAP] TIMKIN, ALEXEI","ALEXEI TIMKIN",11931,5210,"timkial79",0,0,0,0,0,"1979-04-21",NA,NA,NA
"12154","C","TIMMINS","SCOTT","[TSN] Scott Timmins","SCOTT TIMMINS",11932,5211,"timmisc89",0,0,0,0,0,"1989-09-11","5-11","191","L"
"12155","C","TIMMINS","SCOTT","[CAP] TIMMINS, SCOTT","SCOTT TIMMINS",11933,5211,"timmisc89",0,0,0,0,0,"1989-09-11","5-11","191","L"
"12156","C","TIMMINS","SCOTT","75 SCOTT TIMMINS","SCOTT TIMMINS",11934,5211,"timmisc89",24,0,0,0,0,"1989-09-11","5-11","191","L"
"12157","D","TIMONEN","JUSSI","[TSN] Jussi Timonen","JUSSI TIMONEN",11935,5212,"timonju83",0,0,0,0,0,"1983-06-29","6-0","200","L"
"12158","D","TIMONEN","JUSSI","46 JUSSI TIMONEN","JUSSI TIMONEN",11936,5212,"timonju83",0,0,0,14,0,"1983-06-29","6-0","200","L"
"12159","D","TIMONEN","KIMMO","[TSN] Kimmo Timonen","KIMMO TIMONEN",11937,5213,"timonki75",0,0,0,0,0,"1975-03-18","5-10","194","L"
"12160","D","TIMONEN","KIMMO","[CAP] TIMONEN, KIMMO","KIMMO TIMONEN",11938,5213,"timonki75",0,0,0,0,0,"1975-03-18","5-10","194","L"
"12161","D","TIMONEN","KIMMO","44 KIMMO TIMONEN","KIMMO TIMONEN",11939,5213,"timonki75",0,0,0,1055,0,"1975-03-18","5-10","194","L"
"12162","D","TINORDI","JARRED","[TSN] Jarred Tinordi","JARRED TINORDI",11940,5214,"tinorja92",0,0,0,0,0,"1992-02-20","6-6","227","L"
"12163","D","TINORDI","JARRED","[CAP] TINORDI, JARRED","JARRED TINORDI",11941,5214,"tinorja92",0,0,0,0,0,"1992-02-20","6-6","227","L"
"12164","D","TINORDI","JARRED","42 JARRED TINORDI","JARRED TINORDI",11942,5214,"tinorja92",0,0,0,13,0,"1992-02-20","6-6","227","L"
"12165","D","TINORDI","JARRED","24 JARRED TINORDI","JARRED TINORDI",11943,5214,"tinorja92",0,0,0,73,0,"1992-02-20","6-6","227","L"
"12166","D","TINORDI","JARRED","28 JARRED TINORDI","JARRED TINORDI",13448,5214,"tinorja92",0,0,0,3,0,"1992-02-20","6-6","227","L"
"12167",NA,"TIRRONEN","RASMUS","[CAP] TIRRONEN, RASMUS","RASMUS TIRRONEN",11944,5215,"tirrora90",NA,NA,NA,NA,NA,"1990-11-09",NA,NA,NA
"12168","LC","TITOV","GERMAN","[TSN] German Titov","GERMAN TITOV",11945,5216,"titovge65",0,0,0,0,0,"1965-10-16","6-1","203","L"
"12169","D","TJARNQVIST","DANIEL","[TSN] Daniel Tjarnqvist","DANIEL TJARNQVIST",11946,5217,"tjarnda76",0,0,0,0,0,"1976-10-14","6-1","207","L"
"12170","D","TJARNQVIST","DANIEL","36 DANIEL TJARNQVIST","DANIEL TJARNQVIST",11947,5217,"tjarnda76",0,0,0,134,0,"1976-10-14","6-1","207","L"
"12171","D","TJARNQVIST","DANIEL","34 DANIEL TJARNQVIST","DANIEL TJARNQVIST",11948,5217,"tjarnda76",0,0,0,60,0,"1976-10-14","6-1","207","L"
"12172","D","TJARNQVIST","DANIEL","29 DANIEL TJARNQVIST","DANIEL TJARNQVIST",11949,5217,"tjarnda76",0,0,0,74,0,"1976-10-14","6-1","207","L"
"12173","LR","TJARNQVIST","MATHIAS","[TSN] Mathias Tjarnqvist","MATHIAS TJARNQVIST",11950,5218,"tjarnma79",0,0,0,0,0,"1979-04-15","6-2","196","L"
"12174","LR","TJARNQVIST","MATHIAS","23 MATHIAS TJARNQVIST","MATHIAS TJARNQVIST",11951,5218,"tjarnma79",0,51,0,0,0,"1979-04-15","6-2","196","L"
"12175","LR","TJARNQVIST","MATHIAS","17 MATHIAS TJARNQVIST","MATHIAS TJARNQVIST",11952,5218,"tjarnma79",0,18,0,0,0,"1979-04-15","6-2","196","L"
"12176","LR","TJARNQVIST","MATHIAS","22 MATHIAS TJARNQVIST","MATHIAS TJARNQVIST",11953,5218,"tjarnma79",0,104,0,0,0,"1979-04-15","6-2","196","L"
"12177","C","TKACHENKO","IVAN","[TSN] Ivan Tkachenko","IVAN TKACHENKO",11954,5219,"tkachiv79",0,0,0,0,0,"1979-11-09","5-10","187","L"
"12178","L","TKACHEV","VLADIMIR","[TSN] Vladimir Tkachev","VLADIMIR TKACHEV",11955,5220,"tkachvl95",0,0,0,0,0,"1995-10-05","5-9","141","R"
"12179","LC","TKACHUK","KEITH","[TSN] Keith Tkachuk","KEITH TKACHUK",11956,5221,"tkachke72",0,0,0,0,0,"1972-03-28","6-2","235","L"
"12180","LC","TKACHUK","KEITH","7 KEITH TKACHUK","KEITH TKACHUK",11957,5221,"tkachke72",223,244,0,0,0,"1972-03-28","6-2","235","L"
"12181","LC","TKACHUK","KEITH","8 KEITH TKACHUK","KEITH TKACHUK",11958,5221,"tkachke72",0,22,0,0,0,"1972-03-28","6-2","235","L"
"12182","C","TKACZUK","DANIEL","[TSN] Daniel Tkaczuk","DANIEL TKACZUK",11959,5222,"tkaczda79",0,0,0,0,0,"1979-06-10","6-1","189","L"
"12183","LR","TLUSTY","JIRI","[TSN] Jiri Tlusty","JIRI TLUSTY",11960,5223,"tlustji88",0,0,0,0,0,"1988-03-16","6-0","209","L"
"12184","LR","TLUSTY","JIRI","[CAP] TLUSTY, JIRI","JIRI TLUSTY",11961,5223,"tlustji88",0,0,0,0,0,"1988-03-16","6-0","209","L"
"12185","LR","TLUSTY","JIRI","41 JIRI TLUSTY","JIRI TLUSTY",11962,5223,"tlustji88",13,0,0,0,0,"1988-03-16","6-0","209","L"
"12186","LR","TLUSTY","JIRI","11 JIRI TLUSTY","JIRI TLUSTY",11963,5223,"tlustji88",61,0,0,0,0,"1988-03-16","6-0","209","L"
"12187","LR","TLUSTY","JIRI","19 JIRI TLUSTY","JIRI TLUSTY",11964,5223,"tlustji88",442,0,0,0,0,"1988-03-16","6-0","209","L"
"12188","LR","TLUSTY","JIRI","91 JIRI TLUSTY","JIRI TLUSTY",11965,5223,"tlustji88",48,0,0,0,0,"1988-03-16","6-0","209","L"
"12189","LR","TLUSTY","JIRI","9 JIRI TLUSTY","JIRI TLUSTY",13280,5223,"tlustji88",30,0,0,0,0,"1988-03-16","6-0","209","L"
"12190","L","TOBIN","MARK","[TSN] Mark Tobin","MARK TOBIN",11966,5224,"tobinma85",0,0,0,0,0,"1985-11-26","6-3","211","L"
"12191","L","TOBLER","RYAN","[TSN] Ryan Tobler","RYAN TOBLER",11967,5225,"toblery76",0,0,0,0,0,"1976-05-13","6-3","227","L"
"12192","R","TOCCHET","RICK","[TSN] Rick Tocchet","RICK TOCCHET",11968,5226,"tocchri64",0,0,0,0,0,"1964-04-09","6-0","210","R"
"12193","R","TOCHKIN","KELLAN","[TSN] Kellan Tochkin","KELLAN TOCHKIN",11969,5227,"tochkke91",0,0,0,0,0,"1991-02-15","5-10","176","R"
"12194","D","TODD","SCOTT","[TSN] Scott Todd","SCOTT TODD",11970,5228,"toddxsc86",0,0,0,0,0,"1986-11-11","6-4","221","L"
"12195","L","TOEWS","DAVID","[TSN] David Toews","DAVID TOEWS",11971,5229,"toewsda90",0,0,0,0,0,"1990-06-07","5-11","200","R"
"12196","L","TOEWS","DAVID","[CAP] TOEWS, DAVID","DAVID TOEWS",11972,5229,"toewsda90",0,0,0,0,0,"1990-06-07","5-11","200","R"
"12197","D","TOEWS","DEVON","[CAP] TOEWS, DEVON","DEVON TOEWS",11973,5230,"toewsde94",0,0,0,0,0,"1994-02-21",NA,NA,NA
"12198","C","TOEWS","JONATHAN","[TSN] Jonathan Toews","JONATHAN TOEWS",11974,5231,"toewsjo88",0,0,0,0,0,"1988-04-29","6-2","208","L"
"12199","C","TOEWS","JONATHAN","[CAP] TOEWS, JONATHAN","JONATHAN TOEWS",11975,5231,"toewsjo88",0,0,0,0,0,"1988-04-29","6-2","208","L"
"12200","C","TOEWS","JONATHAN","19 JONATHAN TOEWS","JONATHAN TOEWS",11976,5231,"toewsjo88",933,0,0,0,0,"1988-04-29","6-2","208","L"
"12201","C","TOFFEY","JOHN","[TSN] John Toffey","JOHN TOFFEY",11977,5232,"toffejo82",0,0,0,0,0,"1982-11-26","6-3","205","L"
"12202","RL","TOFFOLI","TYLER","[TSN] Tyler Toffoli","TYLER TOFFOLI",11978,5233,"toffoty92",0,0,0,0,0,"1992-04-24","6-1","196","R"
"12203","RL","TOFFOLI","TYLER","[CAP] TOFFOLI, TYLER","TYLER TOFFOLI",11979,5233,"toffoty92",0,0,0,0,0,"1992-04-24","6-1","196","R"
"12204","RL","TOFFOLI","TYLER","73 TYLER TOFFOLI","TYLER TOFFOLI",11980,5233,"toffoty92",398,0,0,0,0,"1992-04-24","6-1","196","R"
"12205","G","TOIVONEN","HANNU","[TSN] Hannu Toivonen","HANNU TOIVONEN",11981,5234,"toivoha84",0,0,0,0,0,"1984-05-18","6-2","200","L"
"12206","G","TOIVONEN","HANNU","33 HANNU TOIVONEN","HANNU TOIVONEN",11982,5234,"toivoha84",0,0,0,0,41,"1984-05-18","6-2","200","L"
"12207","G","TOIVONEN","HANNU","54 HANNU TOIVONEN","HANNU TOIVONEN",11983,5234,"toivoha84",0,0,0,0,53,"1984-05-18","6-2","200","L"
"12208","G","TOIVONEN","HANNU","35 HANNU TOIVONEN","HANNU TOIVONEN",11984,5234,"toivoha84",0,0,0,0,73,"1984-05-18","6-2","200","L"
"12209","G","TOKARSKI","DUSTIN","[TSN] Dustin Tokarski","DUSTIN TOKARSKI",11985,5235,"tokardu89",0,0,0,0,0,"1989-09-16","5-11","195","L"
"12210","G","TOKARSKI","DUSTIN","[CAP] TOKARSKI, DUSTIN","DUSTIN TOKARSKI",11986,5235,"tokardu89",0,0,0,0,0,"1989-09-16","5-11","195","L"
"12211","G","TOKARSKI","DUSTIN","40 DUSTIN TOKARSKI","DUSTIN TOKARSKI",11987,5235,"tokardu89",0,0,0,0,12,"1989-09-16","5-11","195","L"
"12212","G","TOKARSKI","DUSTIN","35 DUSTIN TOKARSKI","DUSTIN TOKARSKI",11988,5235,"tokardu89",0,0,0,0,235,"1989-09-16","5-11","195","L"
"12213","L","TOLCHINSKY","SERGEY","[TSN] Sergey Tolchinsky","SERGEY TOLCHINSKY",11989,5236,"tolchse95",0,0,0,0,0,"1995-02-03","5-7","152","L"
"12214","L","TOLCHINSKY","SERGEY","[CAP] TOLCHINSKY, SERGEY","SERGEY TOLCHINSKY",11990,5236,"tolchse95",0,0,0,0,0,"1995-02-03","5-7","152","L"
"12215","D","TOLLEFSEN","OLE-KRISTIAN","[TSN] Ole-Kristian Tollefsen","OLE-KRISTIAN TOLLEFSEN",11991,5237,"tolleol84",0,0,0,0,0,"1984-03-29","6-2","211","L"
"12216","D","TOLLEFSEN","OLE-KRISTIAN","55 OLE-KRISTIAN TOLLEFSEN","OLE-KRISTIAN TOLLEFSEN",11992,5237,"tolleol84",0,0,0,163,0,"1984-03-29","6-2","211","L"
"12217","LR","TOLPEKO","DENIS","[TSN] Denis Tolpeko","DENIS TOLPEKO",11993,5238,"tolpede85",0,0,0,0,0,"1985-01-29","6-1","190","L"
"12218","LR","TOLPEKO","DENIS","53 DENIS TOLPEKO","DENIS TOLPEKO",11994,5238,"tolpede85",26,0,0,0,0,"1985-01-29","6-1","190","L"
"12219","R","TOMANEK","ROMAN","[TSN] Roman Tomanek","ROMAN TOMANEK",11995,5239,"tomanro86",0,0,0,0,0,"1986-01-28","6-1","176","R"
"12220","G","Tomek","Matej","[CAP] Matej Tomek","Matej Tomek",11996,5240,"tomekma97",NA,NA,NA,NA,NA,"1997-05-24",NA,NA,NA
"12221","G","TOMKINS","MATT","[TSN] Matt Tomkins","MATT TOMKINS",11997,5241,"tomkima94",0,0,0,0,0,"1994-06-19","6-2","176","L"
"12222","G","TOMKINS","MATT","[CAP] TOMKINS, MATT","MATT TOMKINS",11998,5241,"tomkima94",0,0,0,0,0,"1994-06-19","6-2","176","L"
"12223","D","TOMMERNES","HENRIK","[TSN] Henrik Tommernes","HENRIK TOMMERNES",11999,5242,"tommehe90",0,0,0,0,0,"1990-08-28","6-1","176","L"
"12224","D","TOMMERNES","HENRIK","[CAP] TOMMERNES, HENRIK","HENRIK TOMMERNES",12000,5242,"tommehe90",0,0,0,0,0,"1990-08-28","6-1","176","L"
"12225","CL","TOMS","JEFF","[TSN] Jeff Toms","JEFF TOMS",12001,5243,"tomsxje74",0,0,0,0,0,"1974-06-04","6-5","200","L"
"12226","CL","TOMS","JEFF","28 JEFF TOMS","JEFF TOMS",12002,5243,"tomsxje74",0,1,0,0,0,"1974-06-04","6-5","200","L"
"12227","CL","TOMS","JEFF","29 JEFF TOMS","JEFF TOMS",12003,5243,"tomsxje74",0,6,0,0,0,"1974-06-04","6-5","200","L"
"12228","C","TONINATO","DOMINIC","[TSN] Dominic Toninato","DOMINIC TONINATO",12004,5244,"tonindo94",0,0,0,0,0,"1994-03-09","6-1","165","L"
"12229","C","TONINATO","DOMINIC","[CAP] TONINATO, DOMINIC","DOMINIC TONINATO",12005,5244,"tonindo94",0,0,0,0,0,"1994-03-09","6-1","165","L"
"12230","R","TOOTOO","JORDIN","[TSN] Jordin Tootoo","JORDIN TOOTOO",12006,5245,"tootojo83",0,0,0,0,0,"1983-02-02","5-9","199","R"
"12231","R","TOOTOO","JORDIN","[CAP] TOOTOO, JORDIN","JORDIN TOOTOO",12007,5245,"tootojo83",0,0,0,0,0,"1983-02-02","5-9","199","R"
"12232","R","TOOTOO","JORDIN","55 JORDIN TOOTOO","JORDIN TOOTOO",12008,5245,"tootojo83",0,0,73,0,0,"1983-02-02","5-9","199","R"
"12233","R","TOOTOO","JORDIN","14 JORDIN TOOTOO","JORDIN TOOTOO",12009,5245,"tootojo83",0,0,37,0,0,"1983-02-02","5-9","199","R"
